Rank,Popularity,Score,Episodes
18281,18363,N/A,1
18282,17090,N/A,1
18283,13464,N/A,60
18284,17385,N/A,1
18285,13794,N/A,1
18286,17436,N/A,3
18287,15735,N/A,28
18288,16222,N/A,13
18289,19801,N/A,1
18290,16894,N/A,1
18291,17417,N/A,10
18292,18180,N/A,10
18293,18135,N/A,10
18294,16786,N/A,24
18295,16131,N/A,12
18296,17036,N/A,24
18297,15890,N/A,12
18298,16534,N/A,12
18299,17539,N/A,1
18300,16956,N/A,13
18301,17449,N/A,12
18302,19282,N/A,1
18303,12502,N/A,3057
18304,19264,N/A,30
18305,19355,N/A,39
18306,10708,N/A,1
18307,19188,N/A,1
18308,19356,N/A,1
18309,18973,N/A,52
18310,15725,N/A,1
18311,15704,N/A,1
18312,19166,N/A,1
18313,19029,N/A,1
18314,19095,N/A,1
18315,18990,N/A,1
18316,19283,N/A,26
18317,19167,N/A,1
18318,19168,N/A,1
18319,18776,N/A,1
18320,18845,N/A,1
18321,19189,N/A,13
18322,18974,N/A,1
18323,13194,N/A,9
18324,17227,N/A,1
18325,18975,N/A,30
18326,16274,N/A,1
18327,18976,N/A,26
18328,19802,N/A,30
18329,15951,N/A,40
18330,18745,N/A,52
18331,15975,N/A,13
18332,16683,N/A,1
18333,18389,N/A,26
18334,18528,N/A,1
18335,18286,N/A,15
18336,18307,N/A,13
18337,18598,N/A,1
18338,17120,N/A,1
18339,13969,N/A,76
18340,16895,N/A,1
18341,16113,N/A,7
18342,19190,N/A,1
18343,19804,N/A,1
18344,17888,N/A,1
18345,19191,N/A,1
18346,19357,N/A,1
18347,19358,N/A,1
18348,19805,N/A,1
18349,19806,N/A,6
18350,16476,N/A,7
18351,16230,N/A,1
18352,16132,N/A,1
18353,17285,N/A,1
18354,13547,N/A,2
18355,16349,N/A,1
18356,18370,N/A,1
18357,16545,N/A,1
18358,17838,N/A,1
18359,17867,N/A,1
18360,16249,N/A,Unknown
18361,19030,N/A,26
18362,19807,N/A,26
18363,17006,N/A,20
18364,16275,N/A,3
18365,19808,N/A,1
18366,13376,N/A,50
18367,14342,N/A,50
18368,17306,N/A,36
18369,15347,N/A,12
18370,17808,N/A,1
18371,14013,N/A,1
18372,15936,N/A,3
18373,16546,N/A,1
18374,18717,N/A,15
18375,14014,N/A,3
18376,12589,N/A,60
18377,11746,N/A,26
18378,15866,N/A,Unknown
18379,19809,N/A,20
18380,19810,N/A,1
18381,15762,N/A,26
18382,16642,N/A,1
18383,19404,N/A,1
18384,19811,N/A,1
18385,14806,N/A,Unknown
18386,19812,N/A,1
18387,18977,N/A,59
18388,19169,N/A,1
18389,16765,N/A,1
18390,19031,N/A,1
18391,16724,N/A,3
18392,17994,N/A,1
18393,19814,N/A,1
18394,18777,N/A,11
18395,17985,N/A,1
18396,17404,N/A,1
18397,14206,N/A,3
18398,19192,N/A,1
18399,19815,N/A,30
18400,19193,N/A,1
18401,19096,N/A,1
18402,17623,N/A,1
18403,19816,N/A,1
18404,19817,N/A,1
18405,19818,N/A,309
18406,19819,N/A,46
18407,16498,N/A,1
18408,17418,N/A,1
18409,15482,N/A,10
18410,19820,N/A,6
18411,19821,N/A,52
18412,19822,N/A,13
18413,19823,N/A,26
18414,19824,N/A,364
18415,19825,N/A,52
18416,19826,N/A,365
18417,19097,N/A,1
18418,18801,N/A,1
18419,19827,N/A,1
18420,19830,N/A,1
18421,19170,N/A,1
18422,19831,N/A,1
18423,19832,N/A,1
18424,10326,N/A,16
18425,18551,N/A,26
18426,19833,N/A,20
18427,19834,N/A,22
18428,14684,N/A,1
18429,18488,N/A,26
18430,18546,N/A,26
18431,17868,N/A,1
18432,17708,N/A,13
18433,16691,N/A,24
18434,12619,N/A,26
18435,17735,N/A,1
18436,17307,N/A,1
18437,15176,N/A,Unknown
18438,7176,N/A,1
18439,18257,N/A,1
18440,19835,N/A,10
18441,16928,N/A,1
18442,19836,N/A,1
18443,18308,N/A,1
18444,15084,N/A,1
18445,14933,N/A,1
18446,14102,N/A,1
18447,16450,N/A,3
18448,17483,N/A,1
18449,18718,N/A,52
18450,17490,N/A,1
18451,13589,N/A,33
18452,17624,N/A,1
18453,17192,N/A,1
18454,17892,N/A,1
18455,14065,N/A,1
18456,14267,N/A,1
18457,14252,N/A,1
18458,16277,N/A,1
18459,17078,N/A,1
18460,13385,N/A,1
18461,13634,N/A,1
18462,14431,N/A,1
18463,14981,N/A,1
18464,12821,N/A,12
18465,13224,N/A,1
18466,14712,N/A,21
18467,15668,N/A,2
18468,19839,N/A,6
/A,19909,N/A,Unknown
/A,11486,N/A,Unknown
/A,10348,N/A,Unknown
/A,7766,N/A,1
/A,9835,N/A,Unknown
/A,8394,N/A,1
/A,5546,N/A,Unknown
/A,13415,N/A,Unknown
/A,11651,N/A,Unknown
/A,20016,N/A,Unknown
/A,7134,N/A,1
/A,5575,N/A,Unknown
/A,11003,N/A,Unknown
/A,7311,N/A,Unknown
/A,20144,N/A,Unknown
/A,11133,N/A,1
/A,3117,N/A,1
/A,20139,N/A,Unknown
/A,3092,N/A,1
/A,20140,N/A,13
/A,19908,N/A,Unknown
/A,20224,N/A,Unknown
/A,5493,N/A,1
/A,9944,N/A,Unknown
/A,15017,N/A,Unknown
/A,1741,N/A,Unknown
/A,3181,N/A,1
/A,7499,N/A,Unknown
/A,19434,N/A,Unknown
/A,6826,N/A,Unknown
/A,19532,N/A,Unknown
/A,13132,N/A,1
/A,7831,N/A,Unknown
/A,16204,N/A,1
/A,19528,N/A,1
/A,13446,N/A,Unknown
/A,11400,N/A,Unknown
/A,900,N/A,Unknown
/A,19664,N/A,Unknown
/A,12365,N/A,Unknown
/A,7193,N/A,Unknown
/A,19780,N/A,Unknown
/A,11020,N/A,Unknown
/A,19777,N/A,Unknown
/A,10718,N/A,Unknown
/A,4389,7.43,2
/A,4077,7.42,4
/A,19671,N/A,Unknown
/A,3518,N/A,Unknown
/A,18154,N/A,Unknown
/A,5392,7.18,2
/A,2369,7.42,1
/A,4627,7.04,1
/A,4215,7.47,1
/A,5296,7.17,2
/A,3405,7.44,1
/A,8436,6.9,2
/A,3848,N/A,Unknown
/A,4646,7.04,2
/A,7334,6.9,1
/A,6042,6.9,2
/A,4681,6.9,2
/A,7929,7.04,2
/A,3958,7.04,3
/A,5191,7.17,2
/A,5158,6.91,3
/A,6944,6.9,1
/A,7448,6.91,1
/A,8049,6.91,2
/A,4707,6.9,2
/A,6297,6.82,2
/A,5179,6.91,1
/A,7005,6.82,3
/A,5785,6.74,2
/A,2525,6.91,2
/A,3388,6.82,2
/A,5528,6.9,2
/A,4410,6.75,2
/A,6640,6.75,2
/A,5467,6.75,1
/A,3379,6.82,6
/A,5428,7.17,1
/A,5310,6.82,4
/A,4533,6.75,2
/A,5319,6.76,6
/A,4403,6.75,2
/A,4993,6.75,4
/A,6185,6.76,1
/A,4556,6.76,2
/A,6176,6.76,2
/A,6305,6.75,2
/A,5929,6.75,2
/A,6134,6.77,2
/A,4761,6.77,1
/A,6001,6.77,1
/A,6687,6.77,2
/A,5356,6.77,4
/A,6678,6.75,4
/A,3791,6.66,2
/A,3494,6.67,3
/A,8374,6.67,2
/A,5968,6.76,2
/A,6548,6.76,3
/A,5278,6.67,3
/A,5029,6.77,2
/A,4611,6.67,2
/A,5529,6.68,3
/A,5917,6.68,1
/A,5381,6.68,2
/A,5664,6.67,2
/A,5370,6.68,1
/A,5304,6.68,2
/A,2826,6.68,1
/A,6418,6.68,2
/A,6744,6.67,3
/A,7274,6.68,1
/A,7998,6.6,Unknown
/A,6769,6.69,1
/A,4538,6.61,2
/A,6824,6.6,2
/A,5300,6.61,2
/A,6480,6.53,2
/A,4842,6.68,1
/A,7055,6.54,1
/A,6115,6.68,2
/A,6757,6.54,2
/A,6056,6.54,1
/A,6519,6.76,4
/A,8667,6.69,1
/A,7029,6.54,2
/A,5842,6.55,2
/A,5383,6.54,2
/A,4949,6.54,1
/A,5481,6.48,3
/A,8269,6.49,1
/A,6921,6.48,4
/A,5375,6.49,3
/A,8298,6.54,2
/A,7582,6.49,4
/A,9655,6.48,2
/A,9341,6.48,4
/A,7092,6.49,3
/A,3352,6.53,2
/A,6456,6.49,2
/A,7957,6.49,2
/A,6946,6.49,4
/A,5525,6.49,2
/A,7130,6.5,2
/A,5680,6.5,4
/A,4423,6.68,2
/A,5666,6.5,1
/A,6006,6.49,2
/A,7182,6.5,2
/A,5598,6.5,2
/A,6735,6.5,3
/A,6867,6.49,1
/A,7837,6.41,1
/A,6039,6.4,2
/A,6988,6.49,1
/A,7749,6.41,4
/A,9184,6.5,2
/A,6647,6.35,1
/A,7846,6.49,2
/A,7524,6.41,1
/A,7360,6.36,4
/A,6717,6.4,1
/A,6748,6.5,2
/A,7589,6.29,1
/A,6740,6.29,4
/A,7358,6.5,2
/A,6736,6.35,1
/A,7322,6.3,3
/A,6079,6.29,1
/A,5362,6.3,1
/A,10937,6.29,Unknown
/A,5667,6.3,3
/A,7082,6.3,3
/A,7050,6.31,3
/A,7014,6.3,2
/A,6175,6.36,2
/A,7905,6.31,3
/A,6781,6.31,1
/A,8332,6.31,4
/A,7062,6.29,1
/A,6796,6.31,2
/A,9300,6.3,2
/A,6324,6.32,2
/A,6082,6.31,2
/A,7728,6.32,2
/A,6423,6.32,2
/A,5547,6.31,3
/A,6523,6.32,2
/A,6451,6.32,2
/A,7611,6.23,2
/A,6673,6.32,2
/A,5345,6.23,2
/A,7319,6.23,3
/A,7945,6.32,2
/A,6589,6.32,1
/A,6557,6.24,2
/A,6385,6.24,1
/A,7408,6.24,2
/A,6285,6.32,1
/A,5969,6.24,3
/A,7531,6.24,2
/A,6380,6.23,2
/A,7388,6.31,2
/A,1850,6.24,2
/A,8385,6.17,6
/A,6630,6.24,1
/A,8315,6.24,2
/A,6900,6.18,1
/A,5020,6.11,1
/A,8498,6.11,1
/A,7849,6.23,2
/A,7592,6.11,4
/A,7110,6.11,3
/A,7568,6.06,3
/A,8330,6.06,2
/A,8160,5.98,1
/A,7329,6.24,2
/A,8088,6.11,2
/A,8800,5.99,1
/A,8299,6.32,1
/A,7975,5.99,2
/A,7959,6.17,3
/A,9662,5.99,2
/A,7808,5.99,2
/A,7825,6.06,1
/A,8134,5.99,1
/A,8753,5.99,5
/A,8659,5.99,4
/A,6474,6,2
/A,6849,6,2
/A,8180,6.24,4
/A,7106,6,2
/A,3530,6,8
/A,8794,5.89,3
/A,9665,5.99,2
/A,7349,5.89,2
/A,8408,6,3
/A,8112,6,1
/A,8874,5.9,3
/A,2114,5.9,6
/A,9453,5.81,2
/A,8194,5.89,2
/A,8421,5.81,2
/A,8329,5.8,2
/A,7467,6.01,2
/A,8389,5.72,2
/A,8420,5.9,2
/A,10295,5.8,5
/A,8884,5.73,1
/A,8651,5.73,1
/A,8072,5.81,2
/A,8103,5.73,2
/A,6239,5.89,2
/A,9592,5.74,2
/A,10554,5.73,2
/A,8010,5.74,2
/A,8033,5.74,2
/A,7606,5.74,1
/A,7938,5.63,2
/A,7584,5.63,2
/A,10381,5.63,2
/A,6485,5.63,2
/A,8529,5.55,3
/A,11004,5.55,2
/A,9006,5.55,3
/A,6885,5.55,1
/A,10835,5.72,3
/A,9278,5.73,2
/A,7741,5.73,2
/A,9001,5.72,2
/A,9094,5.8,2
/A,4381,5.56,12
/A,10217,5.47,4
/A,9855,5.55,2
/A,9100,5.56,4
/A,8582,5.56,2
/A,9557,5.56,2
/A,9520,5.37,1
/A,8728,5.39,1
/A,9367,5.38,2
/A,10530,5.38,2
/A,9896,5.56,2
/A,9859,5.47,2
/A,10311,5.24,3
/A,12267,5.24,1
/A,12515,5.14,1
/A,9151,5.15,1
/A,10721,5.15,2
/A,11026,5.24,1
/A,4197,5.47,1
/A,12192,5.15,1
/A,9937,5.15,1
/A,10095,5.16,2
/A,10313,5.56,2
/A,11170,5.39,2
/A,10009,5.17,5
/A,11171,5.16,1
/A,12205,4.96,2
/A,10535,5.15,1
/A,10548,4.96,2
/A,10654,5.16,2
/A,11065,4.64,1
/A,11237,4.65,2
/A,11434,4.65,1
/A,11794,4.96,1
/A,12486,N/A,2
/A,15932,N/A,1
/A,12497,4.64,1
/A,16925,N/A,Unknown
/A,10591,5.16,2
/A,12936,N/A,1
/A,15887,N/A,2
/A,11714,5.17,1
/A,11511,4.67,1
/A,12448,5.17,3
/A,16817,N/A,2
/A,14096,N/A,Unknown
/A,13069,N/A,1
/A,14230,N/A,1
/A,17174,N/A,Unknown
/A,10306,N/A,Unknown
/A,15198,N/A,1
/A,14191,N/A,4
/A,20055,N/A,Unknown
/A,19965,N/A,13
/A,15392,N/A,Unknown
/A,16813,N/A,2
/A,16733,N/A,2
/A,6220,N/A,1
/A,12286,N/A,2
/A,12118,N/A,Unknown
/A,7287,2.22,1
/A,9728,4.03,2
/A,13453,N/A,1
/A,11387,4.15,1
/A,14395,N/A,3
/A,5112,4.36,1
/A,1152,4.24,1
/A,13531,N/A,1
/A,2234,4.36,1
/A,11230,4.37,1
/A,2317,4.34,1
/A,10608,4.48,1
/A,10511,4.29,1
/A,9527,4.57,1
/A,10969,4.55,1
/A,11476,4.57,1
/A,11415,4.57,1
/A,12342,4.58,1
/A,10622,4.23,1
/A,11834,4.5,1
/A,8555,4.63,2
/A,11374,4.6,1
/A,2948,4.67,12
/A,12337,4.68,1
/A,12875,4.69,1
/A,10362,3.58,1
/A,11883,4.6,2
/A,12872,4.58,1
/A,11540,4.75,1
/A,10847,4.59,1
/A,12485,4.72,1
/A,10194,4.76,1
/A,11002,4.75,2
/A,11154,4.54,1
/A,10636,4.83,1
/A,11855,4.72,1
/A,10849,4.83,1
/A,10780,4.69,1
/A,11275,4.83,1
/A,11700,4.84,4
/A,10917,4.85,1
/A,12642,4.86,2
/A,12117,4.84,1
/A,13750,4.87,1
/A,8757,4.85,1
/A,12925,4.86,1
/A,10901,4.9,1
/A,9486,4.91,6
/A,11217,4.8,1
/A,12187,4.81,1
/A,11535,4.91,1
/A,13327,4.77,1
/A,11803,4.92,1
/A,13002,4.92,1
/A,12356,4.92,1
/A,12745,4.92,1
/A,12127,4.91,2
/A,11491,4.93,1
/A,11093,4.89,2
/A,10871,4.94,2
/A,12849,4.92,1
/A,10930,4.94,1
/A,12980,4.87,2
/A,11324,4.95,4
/A,12057,4.94,1
/A,13140,4.95,1
/A,8163,4.94,4
/A,12348,4.96,1
/A,9926,4.93,1
/A,9961,5,1
/A,11418,4.87,1
/A,8737,5,1
/A,11393,5.01,2
/A,12929,5.02,1
/A,11196,4.92,2
/A,12571,5.02,1
/A,10452,4.96,1
/A,12715,5,3
/A,10444,5.03,1
/A,10958,4.98,1
/A,12423,5.04,4
/A,11268,5.04,1
/A,10526,5.05,2
/A,9274,5.05,1
/A,12631,5.05,2
/A,11589,5.05,1
/A,11178,5.05,2
/A,11864,5.06,1
/A,12351,5.02,1
/A,9307,5.07,1
/A,11886,5.06,2
/A,13378,4.99,5
/A,12238,5.07,2
/A,12677,5.08,2
/A,12355,5.09,1
/A,13050,4.94,1
/A,13474,5.01,2
/A,12594,5.09,1
/A,12294,5.1,3
/A,11458,5.03,1
/A,13201,5.1,2
/A,12049,5.1,1
/A,8825,5.05,1
/A,12964,5.1,1
/A,12768,5.07,2
/A,10318,5.13,1
/A,12449,5.09,1
/A,12108,5.12,1
/A,8028,5.13,2
/A,5850,5.1,2
/A,12183,5.1,1
/A,10559,5.14,2
/A,10561,5.14,5
/A,10524,5.11,4
/A,8998,5.18,1
/A,11483,5.12,1
/A,11872,5.18,1
/A,8217,5.19,2
/A,8697,5.17,1
/A,9684,5.09,1
/A,9893,5.2,1
/A,9035,5.14,4
/A,9765,5.2,6
/A,4062,5.19,2
/A,9930,5.19,1
/A,11949,5.18,1
/A,12951,5.2,1
/A,7896,5.21,2
/A,11095,5.2,2
/A,11346,5.2,1
/A,11566,5.21,2
/A,11120,5.22,1
/A,9327,5.21,1
/A,10897,5.22,2
/A,11929,5.22,1
/A,9991,5.19,2
/A,10358,5.22,1
/A,10502,5.13,1
/A,10960,5.2,1
/A,11576,5.22,1
/A,12392,5.22,1
/A,10575,5.22,1
/A,10407,5.23,1
/A,10481,5.22,2
/A,10184,5.23,1
/A,10086,5.23,1
/A,10731,5.14,1
/A,8527,5.24,1
/A,10858,5.22,1
/A,11274,5.22,1
/A,12498,5.22,1
/A,11694,5.25,2
/A,9990,5.23,2
/A,11736,5.23,1
/A,10845,5.26,1
/A,11076,5.26,1
/A,10359,5.25,3
/A,9456,5.24,1
/A,9082,5.24,1
/A,9573,5.26,3
/A,11440,5.23,1
/A,12529,5.26,3
/A,9720,5.25,1
/A,8691,5.28,2
/A,11101,5.28,2
/A,9474,5.29,1
/A,8927,5.29,2
/A,12071,5.26,1
/A,10342,5.3,2
/A,10157,5.3,1
/A,11596,5.29,1
/A,8135,5.3,2
/A,12293,5.31,1
/A,12226,5.29,1
/A,9912,5.31,1
/A,9504,5.32,1
/A,10610,5.32,2
/A,8962,5.33,6
/A,11999,5.28,1
/A,8516,5.31,3
/A,8718,5.33,1
/A,12217,5.33,2
/A,9133,5.33,2
/A,11797,5.34,2
/A,10175,5.35,2
/A,9118,5.31,2
/A,12548,5.32,1
/A,10902,5.35,1
/A,10398,5.35,2
/A,8968,5.22,2
/A,9787,5.36,2
/A,9332,5.36,3
/A,8481,5.34,1
/A,10075,5.35,2
/A,10394,5.37,2
/A,11078,5.35,4
/A,10456,5.39,1
/A,12439,5.37,1
/A,10564,5.39,1
/A,9598,5.31,2
/A,10239,5.4,2
/A,9561,5.37,3
/A,10121,5.27,1
/A,9451,5.4,2
/A,8773,5.4,2
/A,7516,5.4,1
/A,9203,5.41,2
/A,11632,5.41,2
/A,10399,5.41,1
/A,6256,5.4,1
/A,9156,5.4,3
/A,9515,5.41,1
/A,9793,5.41,1
/A,2700,5.42,12
/A,10850,5.42,2
/A,9050,5.42,3
/A,9165,5.36,1
/A,10001,5.42,1
/A,10225,5.43,3
/A,11679,5.42,4
/A,10558,5.43,1
/A,9088,5.43,1
/A,9660,5.43,2
/A,10503,5.35,2
/A,11081,5.44,1
/A,8893,5.39,1
/A,7645,5.37,2
/A,10077,5.44,1
/A,8786,5.45,5
/A,9790,5.45,2
/A,9457,5.42,2
/A,10310,5.45,2
/A,8503,5.45,2
/A,9708,5.45,2
/A,8723,5.43,2
/A,7989,5.43,1
/A,10728,5.46,3
/A,3615,5.45,9
/A,6069,5.46,1
/A,9289,5.46,3
/A,10281,5.46,2
/A,11059,5.46,4
/A,10507,5.42,2
/A,9059,5.47,2
/A,10515,5.47,2
/A,10527,5.47,1
/A,9530,5.45,1
/A,10660,5.46,4
/A,6051,5.46,4
/A,9298,5.47,4
/A,9983,5.48,1
/A,10590,5.47,3
/A,10776,5.49,2
/A,11198,5.46,2
/A,6267,5.49,1
/A,9977,5.43,2
/A,9745,5.49,1
/A,8454,5.49,2
/A,10692,5.5,5
/A,10244,5.5,1
/A,9729,5.5,1
/A,11559,5.51,1
/A,10198,5.5,4
/A,10250,5.51,2
/A,9074,5.51,1
/A,11362,5.49,2
/A,9147,5.51,2
/A,10058,5.51,1
/A,8356,5.47,1
/A,9871,5.51,2
/A,9533,5.52,4
/A,10651,5.49,2
/A,9697,5.52,3
/A,11131,5.52,4
/A,8801,5.52,4
/A,10436,5.52,2
/A,9819,5.52,2
/A,11903,5.47,2
/A,9626,5.53,3
/A,9834,5.5,1
/A,7140,5.51,2
/A,9366,5.54,2
/A,10002,5.54,5
/A,9784,5.52,3
/A,9629,5.54,2
/A,4487,5.52,6
/A,9883,5.52,2
/A,7943,5.52,1
/A,9166,5.56,2
/A,10064,5.54,4
/A,7901,5.57,2
/A,4158,5.53,2
/A,9779,5.57,2
/A,10346,5.55,1
/A,10160,5.58,2
/A,8702,5.56,1
/A,7149,5.58,2
/A,3120,5.58,12
/A,9295,5.55,1
/A,7971,5.55,Unknown
/A,9049,5.57,4
/A,10605,5.55,2
/A,10191,5.59,2
/A,9952,5.59,3
/A,9796,5.58,2
/A,7493,5.6,4
/A,3544,5.59,13
/A,10745,5.61,2
/A,7841,5.56,1
/A,10532,5.6,3
/A,10040,5.61,1
/A,9190,5.61,3
/A,10120,5.61,12
/A,7418,5.61,2
/A,9183,5.62,2
/A,9918,5.62,2
/A,10279,5.6,2
/A,9717,5.62,2
/A,11204,5.61,3
/A,7372,5.62,3
/A,10414,5.62,2
/A,10552,5.57,3
/A,2498,5.62,12
/A,9089,5.62,3
/A,9558,5.61,2
/A,8959,5.62,2
/A,4482,5.62,3
/A,10069,5.63,2
/A,10132,5.58,3
/A,7715,5.64,2
/A,10468,5.64,2
/A,8566,5.62,1
/A,9248,5.64,4
/A,9577,5.6,2
/A,8162,5.64,3
/A,14381,5.65,1
/A,9229,5.65,2
/A,8434,5.64,1
/A,9963,5.65,2
/A,10150,5.65,1
/A,10296,5.65,2
/A,10471,5.65,2
/A,9613,5.62,3
/A,9674,5.66,3
/A,7454,5.66,1
/A,10331,5.66,2
/A,9008,5.67,3
/A,9178,5.66,2
/A,9721,5.66,2
/A,10012,5.68,1
/A,9600,5.68,4
/A,13305,5.68,1
/A,9713,5.68,Unknown
/A,8197,5.68,4
/A,8274,5.69,2
/A,8435,5.69,2
/A,8221,5.69,2
/A,8334,5.69,4
/A,5977,5.66,2
/A,9399,5.7,1
/A,8433,5.7,2
/A,8273,5.63,3
/A,11513,5.7,4
/A,10791,5.7,3
/A,9480,5.7,2
/A,9385,5.7,2
/A,9264,5.67,2
/A,9129,5.7,4
/A,9617,5.69,2
/A,9402,5.66,2
/A,9550,5.72,2
/A,8693,5.7,3
/A,9627,5.74,3
/A,8119,5.71,1
/A,7927,5.63,2
/A,9698,5.71,2
/A,9927,5.74,2
/A,8844,5.71,4
/A,10169,5.75,5
/A,8957,5.72,2
/A,9808,5.75,2
/A,9243,5.75,3
/A,7562,5.74,1
/A,9596,5.74,2
/A,8021,5.76,2
/A,7858,5.76,2
/A,5221,5.76,1
/A,9440,5.72,2
/A,9714,5.75,2
/A,8364,5.76,1
/A,6164,5.72,2
/A,8618,5.77,1
/A,8177,5.77,3
/A,8770,5.78,3
/A,10062,5.74,3
/A,8446,5.78,2
/A,8290,5.77,3
/A,4874,5.77,8
/A,8895,5.78,6
/A,8541,5.78,2
/A,7006,5.77,2
/A,10324,5.78,2
/A,7340,5.78,1
/A,8178,5.78,2
/A,6099,5.75,3
/A,7500,5.79,Unknown
/A,8167,5.77,3
/A,9301,5.77,2
/A,8961,5.78,1
/A,7948,5.79,2
/A,9975,5.79,3
/A,8918,5.81,2
/A,7449,5.81,1
/A,8831,5.79,2
/A,5215,5.78,3
/A,7979,5.82,1
/A,8154,5.82,1
/A,9207,5.78,3
/A,7081,5.79,2
/A,6761,5.82,1
/A,8875,5.82,2
/A,9689,5.82,1
/A,6832,5.83,2
/A,9349,5.82,2
/A,6381,5.81,12
/A,9319,5.83,3
/A,8614,5.82,1
/A,7213,5.83,2
/A,6316,5.84,7
/A,10016,5.83,2
/A,7535,5.84,2
/A,8099,5.83,2
/A,10113,5.84,1
/A,7256,5.84,2
/A,9924,5.79,2
/A,4796,5.84,1
/A,9257,5.82,2
/A,7450,5.86,8
/A,7078,5.87,2
/A,9820,5.87,2
/A,8785,5.87,3
/A,9844,5.84,2
/A,7992,5.87,2
/A,10860,5.88,3
/A,6733,5.88,1
/A,9057,5.86,2
/A,8851,5.87,2
/A,8502,5.88,1
/A,7977,5.83,2
/A,9606,5.89,2
/A,9360,5.86,1
/A,4245,5.85,3
/A,8322,5.88,1
/A,9070,5.89,2
/A,8743,5.89,1
/A,6008,5.87,2
/A,9323,5.9,2
/A,6041,5.9,3
/A,8137,5.9,2
/A,7748,5.9,2
/A,9010,5.91,2
/A,9471,5.9,4
/A,8100,5.91,2
/A,8365,5.88,1
/A,8716,5.88,2
/A,8377,5.91,2
/A,7230,5.91,2
/A,8560,5.91,2
/A,5386,5.92,4
/A,7771,5.9,4
/A,9733,5.87,3
/A,6693,5.91,2
/A,6098,5.89,2
/A,7738,5.93,2
/A,9791,5.94,3
/A,8813,5.93,2
/A,9338,5.94,5
/A,9306,5.94,2
/A,9247,5.91,3
/A,7567,5.93,4
/A,9241,5.94,1
/A,5803,5.92,1
/A,9710,5.95,2
/A,7483,5.91,2
/A,2713,5.92,2
/A,9055,5.93,5
/A,7386,5.96,1
/A,7632,5.95,2
/A,8574,5.95,2
/A,7914,5.97,1
/A,9309,5.96,2
/A,8280,5.98,2
/A,8584,5.96,1
/A,8971,5.94,2
/A,8058,5.98,2
/A,7478,5.98,1
/A,8463,5.98,2
/A,9428,5.96,1
/A,9622,6.01,4
/A,8683,5.95,3
/A,9039,6.01,3
/A,9823,5.95,Unknown
/A,6138,6.01,2
/A,8277,5.98,2
/A,10232,6.01,4
/A,8052,6.01,3
/A,7151,6.01,2
/A,7343,6.02,2
/A,6606,6.02,3
/A,7317,6.01,2
/A,9574,6.02,2
/A,4801,5.96,9
/A,9818,6.02,6
/A,7228,6.03,2
/A,6604,6.03,1
/A,7962,6.02,2
/A,7451,5.98,2
/A,8735,6.04,2
/A,6968,6.02,2
/A,9167,6.02,4
/A,13373,6.03,1
/A,6083,6.04,2
/A,8161,6.04,1
/A,8051,6.03,3
/A,7276,6.05,1
/A,9293,6.04,2
/A,7904,6.05,2
/A,7112,6.01,1
/A,7725,6.04,2
/A,9143,6.05,2
/A,8575,6.05,2
/A,7814,6.04,2
/A,7832,6.04,1
/A,6788,6.06,2
/A,9176,6.04,4
/A,8418,6.05,4
/A,8234,6.06,2
/A,6509,6.06,1
/A,9491,6.06,2
/A,8615,6.07,2
/A,7485,6.07,2
/A,8499,6.07,2
/A,7402,6.07,2
/A,8839,6.07,1
/A,8152,6.07,1
/A,8336,6.07,1
/A,9107,6.04,1
/A,8604,6.05,4
/A,6213,6.06,2
/A,7400,6.07,2
/A,6719,6.07,1
/A,7196,6.06,2
/A,3737,6.06,8
/A,8373,6.09,3
/A,9121,6.09,2
/A,10699,6.08,1
/A,5596,6.09,7
/A,8926,6.09,4
/A,7412,6.07,1
/A,7109,6.09,1
/A,8027,6.08,4
/A,5127,6.09,3
/A,6655,6.1,2
/A,9939,6.1,Unknown
/A,8669,6.09,2
/A,6318,6.1,1
/A,7038,6.1,3
/A,9302,6.07,5
/A,8358,6.1,2
/A,7534,6.09,1
/A,7559,6.1,2
/A,7332,6.08,5
/A,10723,6.1,2
/A,9444,6.1,Unknown
/A,9483,6.1,2
/A,7980,6.1,1
/A,9046,6.11,6
/A,7540,6.11,3
/A,3861,6.1,1
/A,7912,6.07,4
/A,10753,6.1,Unknown
/A,9113,6.1,1
/A,7597,6.11,2
/A,7016,6.11,3
/A,6979,6.12,1
/A,8634,6.12,1
/A,6917,6.11,1
/A,7183,6.12,5
/A,7250,6.12,2
/A,9392,6.12,3
/A,7930,6.13,1
/A,8788,6.12,1
/A,3180,6.13,8
/A,6184,6.13,2
/A,7918,6.1,2
/A,7076,6.13,3
/A,8248,6.14,1
/A,8270,6.12,2
/A,6013,6.11,2
/A,7433,6.14,3
/A,6706,6.14,2
/A,8224,6.14,2
/A,8110,6.13,2
/A,10234,6.13,Unknown
/A,7391,6.15,3
/A,7671,6.15,4
/A,9044,6.14,3
/A,7105,6.15,2
/A,10278,6.15,1
/A,8307,6.16,2
/A,7767,6.14,2
/A,7187,6.16,2
/A,8682,6.16,2
/A,8674,6.16,1
/A,8157,6.14,1
/A,7911,6.16,2
/A,10355,6.16,2
/A,8125,6.17,3
/A,8854,6.17,4
/A,9180,6.15,1
/A,7143,6.16,3
/A,10061,6.17,Unknown
/A,8129,6.18,3
/A,3779,6.16,8
/A,6409,6.18,38
/A,10449,6.16,2
/A,3440,6.16,8
/A,7173,6.18,1
/A,7031,6.18,2
